user,genuine,score
s052,True,-110.96938385084884
s052,True,-112.41439036177108
s052,True,-99.75688536876912
s052,True,-102.44020506467999
s052,True,-98.98781292311534
s052,True,-100.43061431083332
s052,True,-93.25722931432982
s052,True,-94.91017932127129
s052,True,-102.2059625651598
s052,True,-97.91579830970772
s052,True,-96.75205279538572
s052,True,-100.30490085354438
s052,True,-95.67288126486312
s052,True,-95.31885109714169
s052,True,-96.34030514526732
s052,True,-91.51095898191407
s052,True,-93.54869257107005
s052,True,-104.2741096472333
s052,True,-97.087410841418
s052,True,-103.90239269847957
s052,True,-101.08226677531324
s052,True,-102.03157329189463
s052,True,-112.35805605588563
s052,True,-104.8639720891203
s052,True,-102.2649895198055
s052,True,-104.90741287936403
s052,True,-99.46432797608225
s052,True,-119.71666751749683
s052,True,-104.37378999656148
s052,True,-101.1739495892261
s052,True,-102.05086672373
s052,True,-105.04570438978388
s052,True,-135.29675679834804
s052,True,-110.91940602901579
s052,True,-132.90138546833535
s052,True,-139.81865018603625
s052,True,-140.73370184303607
s052,True,-143.48859352779564
s052,True,-128.10980133214437
s052,True,-130.83190444499394
s052,True,-127.07243334720451
s052,True,-129.32039257322694
s052,True,-139.13603572456586
s052,True,-129.4558567870179
s052,True,-138.06033418080702
s052,True,-127.24175363266504
s052,True,-131.5457082235485
s052,True,-127.48410717242648
s052,True,-130.67475155399666
s052,True,-127.39997570525504
s052,True,-123.39414125276602
s052,True,-128.00343997240378
s052,True,-111.28061980525405
s052,True,-115.60570402598239
s052,True,-107.30899464727278
s052,True,-111.00062114893075
s052,True,-125.97240256074288
s052,True,-111.09676631937717
s052,True,-138.13632427538082
s052,True,-120.19489890698904
s052,True,-113.89143847223315
s052,True,-125.17418589762524
s052,True,-118.00905636390713
s052,True,-109.26460508138081
s052,True,-122.1164600639918
s052,True,-119.0479299690213
s052,True,-126.35940623344645
s052,True,-132.88569143916249
s052,True,-115.04659583950652
s052,True,-149.31173162477265
s052,True,-130.13620432661943
s052,True,-119.73507338581192
s052,True,-118.27388048520841
s052,True,-118.43359912899083
s052,True,-134.41951102841855
s052,True,-126.40352167706014
s052,True,-130.79461044470716
s052,True,-130.0495177811227
s052,True,-122.05453274224054
s052,True,-124.97839012264608
s052,True,-108.60947178226523
s052,True,-109.69449318281156
s052,True,-121.92145851136172
s052,True,-120.71407947815345
s052,True,-124.25535108536165
s052,True,-135.44000415725947
s052,True,-124.18187306308893
s052,True,-127.81296247254356
s052,True,-127.59099051871603
s052,True,-120.68328914243351
s052,True,-137.40169898040548
s052,True,-111.20272960885607
s052,True,-142.83623354310663
s052,True,-130.62999199525552
s052,True,-118.07062363560968
s052,True,-120.33214725508422
s052,True,-115.88165162842093
s052,True,-122.55482827007197
s052,True,-141.39500017358816
