user,genuine,score
s002,True,-116.52702527765288
s002,True,-112.00546784900435
s002,True,-110.4613652750245
s002,True,-107.03948541466723
s002,True,-101.10615770137129
s002,True,-103.03498734704121
s002,True,-97.21520876223309
s002,True,-100.36032785783462
s002,True,-95.00582631255284
s002,True,-99.01173945319111
s002,True,-101.8563192928285
s002,True,-98.82809124549635
s002,True,-102.7986950685984
s002,True,-114.13212985296572
s002,True,-112.48793895689022
s002,True,-98.51738949780514
s002,True,-100.03101755704023
s002,True,-100.18015600411194
s002,True,-110.3702354989497
s002,True,-103.26277883827417
s002,True,-108.0439777620792
s002,True,-96.33572587389102
s002,True,-106.47241684231024
s002,True,-100.87583904694895
s002,True,-116.87847795557185
s002,True,-111.87141901312127
s002,True,-110.01252950912303
s002,True,-106.53421625175832
s002,True,-101.11572294894624
s002,True,-107.98649209592722
s002,True,-110.90356648177664
s002,True,-102.56244920658874
s002,True,-100.39365533717196
s002,True,-115.03372515196442
s002,True,-102.46077294582557
s002,True,-112.35102073155585
s002,True,-117.70390030952902
s002,True,-105.16385477217993
s002,True,-107.99027947179356
s002,True,-100.40109790934343
s002,True,-101.12397973661584
s002,True,-108.48900586086705
s002,True,-107.6715086697498
s002,True,-115.81474932040842
s002,True,-111.94058493563428
s002,True,-100.82783456259305
s002,True,-105.1173205040789
s002,True,-115.48466465124073
s002,True,-102.69188848912411
s002,True,-105.9662813563711
s002,True,-116.34687413182351
s002,True,-114.6638924677168
s002,True,-109.48937667880021
s002,True,-101.82919333590561
s002,True,-117.93604010923251
s002,True,-123.69768231597351
s002,True,-122.01255194248564
s002,True,-108.90493640082582
s002,True,-117.86007142313063
s002,True,-125.53793363166582
s002,True,-114.50783931600654
s002,True,-108.32023921319183
s002,True,-106.6113579510309
s002,True,-120.1967127288544
s002,True,-109.00190258159013
s002,True,-105.75997902592601
s002,True,-102.3507363542468
s002,True,-102.53506701799097
s002,True,-106.22662710859022
s002,True,-106.37377355807035
s002,True,-114.78500139640468
s002,True,-113.06181468687109
s002,True,-116.92350394470257
s002,True,-113.84330731275205
s002,True,-116.75200924119531
s002,True,-122.66556351168322
s002,True,-108.51429053420406
s002,True,-115.55837527826459
