user,genuine,score
s002,True,-119.58331965240771
s002,True,-115.87647712096131
s002,True,-106.15376712066309
s002,True,-102.75907879867904
s002,True,-112.40599427517164
s002,True,-116.89215549481648
s002,True,-118.09499006942374
s002,True,-107.66388562488564
s002,True,-106.80390316848225
s002,True,-118.08279928216432
s002,True,-102.88594501877901
s002,True,-103.9463124981894
s002,True,-103.66386831074303
s002,True,-112.33037344780257
s002,True,-105.01701972616554
s002,True,-98.83566724984804
s002,True,-102.94365926141515
s002,True,-101.65689435962766
s002,True,-102.46342034662435
s002,True,-103.78041628214676
s002,True,-105.07974173321321
s002,True,-109.22110319152169
s002,True,-108.07861563514547
s002,True,-108.34048802658138
s002,True,-111.39836169932013
s002,True,-118.2308745363006
s002,True,-98.04004732453016
s002,True,-107.3658289431171
s002,True,-103.44685251573932
s002,True,-116.00922620023162
s002,True,-122.01129462740738
s002,True,-104.78238861129198
s002,True,-100.42843375644729
s002,True,-106.57057771533538
s002,True,-107.50360709871588
s002,True,-105.82096208260052
s002,True,-104.31316230979633
s002,True,-101.38593336831711
s002,True,-105.06654473256003
s002,True,-112.8885518149515
s002,True,-113.0102887590777
s002,True,-111.23388264906583
s002,True,-116.91978246284478
s002,True,-112.4475103797435
s002,True,-107.0081444115393
s002,True,-102.8917833631434
s002,True,-105.68164337468924
s002,True,-110.44988031519871
s002,True,-107.29050554216222
s002,True,-108.9460050496112
s002,True,-107.37185314700884
s002,True,-103.99217686951114
s002,True,-120.98861050377765
s002,True,-138.2242604666507
s002,True,-108.77021575179016
s002,True,-114.8364938807794
s002,True,-115.80238369639191
s002,True,-128.60661135201403
s002,True,-108.95322847119607
s002,True,-142.23429823705504
s002,True,-124.96306625627277
s002,True,-116.30174793001791
s002,True,-123.41969102695461
s002,True,-113.05325789415548
s002,True,-122.76267675388623
s002,True,-121.99552534292879
s002,True,-104.87594411904091
s002,True,-125.23305606607107
s002,True,-107.217987609806
s002,True,-113.3168183071031
s002,True,-117.53715895373371
s002,True,-134.13790123228551
s002,True,-103.00107636472303
s002,True,-124.68934210857559
s002,True,-114.94982821992092
s002,True,-119.22536872953332
s002,True,-122.26691920660959
s002,True,-119.53376283959633
s002,True,-114.5369190465751
s002,True,-115.63569682204799
s002,True,-116.74138662015301
s002,True,-135.95231368375283
s002,True,-106.11745566136688
s002,True,-120.61407259930508
s002,True,-118.41213844411065
s002,True,-143.44028512528928
s002,True,-124.19765587717251
s002,True,-111.58397726251407
s002,True,-115.30072451750048
s002,True,-110.48957503550972
s002,True,-119.92380038560732
s002,True,-117.1565476618068
s002,True,-119.55996974253321
s002,True,-117.302052654445
s002,True,-110.36938473177274
s002,True,-114.04505208917057
s002,True,-114.28861357576697
s002,True,-104.14047105039516
s002,True,-106.28446203646952
s002,True,-107.47850841677318
s002,True,-124.36189004211629
s002,True,-110.44083296196584
s002,True,-121.22791023045451
s002,True,-119.08093762407582
s002,True,-121.26774117530994
s002,True,-120.85299716858817
s002,True,-110.26442995943647
s002,True,-111.80227310035147
s002,True,-126.04347971598396
s002,True,-119.76849599700112
s002,True,-110.20806547324162
s002,True,-115.13993293151339
s002,True,-129.9624354387432
s002,True,-123.39623087828073
s002,True,-115.56276173849024
s002,True,-119.54382819046377
s002,True,-118.90189263366051
s002,True,-126.48093578797682
s002,True,-109.02597110192445
s002,True,-110.18889846748137
s002,True,-125.20873978322213
s002,True,-127.4999498197437
s002,True,-117.13099926962833
s002,True,-136.71541785901866
s002,True,-133.45907692289836
s002,True,-131.2220185998279
s002,True,-145.69845778290673
s002,True,-124.96434755910497
s002,True,-111.31085664765907
s002,True,-118.19603736209478
s002,True,-124.60663741014892
s002,True,-132.87408249770561
s002,True,-138.490494055191
s002,True,-126.01298771173435
s002,True,-135.8202510489358
s002,True,-132.55502882576238
s002,True,-118.73819855378004
s002,True,-126.74479264942245
s002,True,-122.90706816488458
s002,True,-114.33816245564822
s002,True,-129.47449313935294
s002,True,-120.91178976165199
s002,True,-111.84844269006375
s002,True,-113.63291251375497
s002,True,-124.56928932725434
s002,True,-124.76431134954228
s002,True,-124.04337657906726
s002,True,-118.16377162349242
s002,True,-117.29500075022544
s002,True,-113.70253843102178
s002,True,-147.38247050439912
s002,True,-137.5211336601195
s002,True,-160.3408264919045
s002,True,-150.31910326163117
s002,True,-136.9375263975295
s002,True,-145.63645101588662
s002,True,-136.38405589234134
s002,True,-129.9002358076885
s002,True,-133.1206522617813
s002,True,-124.79063849315595
s002,True,-147.30973002862797
s002,True,-116.19730368376074
s002,True,-144.68829337638684
s002,True,-150.51735750679322
s002,True,-130.94925219730132
s002,True,-140.35175870066337
s002,True,-139.4038739197842
s002,True,-128.30216298906566
s002,True,-143.9308186272962
s002,True,-138.999121331906
s002,True,-125.0248826042089
s002,True,-122.41107513763515
s002,True,-134.8273817576431
s002,True,-141.15609638123394
s002,True,-128.95787941775606
s002,True,-122.33701787978417
s002,True,-137.63706381023218
s002,True,-136.9873319236222
s002,True,-138.9374453364305
s002,True,-136.82759153870967
s002,True,-139.06058365157813
s002,True,-125.26166137830252
s002,True,-126.03375276989422
s002,True,-108.63945685652568
s002,True,-116.82873604561951
s002,True,-123.86291350146878
s002,True,-118.02205008492918
s002,True,-120.9538860187142
s002,True,-128.04560762106402
s002,True,-143.46922113708757
s002,True,-130.55974052077053
s002,True,-115.92436185604825
s002,True,-127.90880996594248
s002,True,-144.66740656886242
s002,True,-128.7507476640229
s002,True,-138.9637842776566
s002,True,-120.13125978076194
s002,True,-124.27406261447626
s002,True,-131.48451160266492
s002,True,-140.46629361622453
s002,True,-141.67914651348673
s002,True,-140.83184927685707
s002,True,-134.2939536893099
s002,True,-150.00933321489953
s002,True,-132.3598268944318
s002,True,-128.9097277501491
s002,True,-137.10981822219543
s002,True,-150.6608493503555
s002,True,-136.45575029122205
s002,True,-134.39727580733057
s002,True,-138.9481491027773
s002,True,-131.6965012731206
s002,True,-134.22895925156402
s002,True,-137.10236573554678
s002,True,-133.06873280832755
s002,True,-143.00851790136056
s002,True,-151.9592808216709
s002,True,-157.72206174562334
s002,True,-151.6054059557631
s002,True,-136.21860030240842
s002,True,-123.67865458039303
s002,True,-152.19218228394354
s002,True,-146.25961610729664
s002,True,-145.32183534548352
s002,True,-145.9586245834224
s002,True,-132.34889813961325
s002,True,-137.11633302823185
s002,True,-142.2557155546598
s002,True,-147.45399245416988
s002,True,-138.43480307026456
s002,True,-138.37884940946242
s002,True,-143.46412660293225
s002,True,-139.69949294438024
s002,True,-140.25546149576147
s002,True,-137.22032365052564
s002,True,-124.00718110806875
s002,True,-139.35734254799473
s002,True,-133.1205080721667
s002,True,-126.67369082819648
s002,True,-146.51317530347
s002,True,-131.8672963555207
s002,True,-127.17683684764711
s002,True,-138.51022189874035
s002,True,-133.2262401224811
s002,True,-121.06585914004053
s002,True,-125.85850482571023
s002,True,-147.10012368445152
s002,True,-121.16302158136676
s002,True,-129.42755265141608
s002,True,-118.18676850791262
s002,True,-112.01169222502801
s002,True,-124.09419336004464
s002,True,-135.67281695673265
s002,True,-135.43747694508806
s002,True,-123.1202742647094
s002,True,-126.98428718048352
s002,True,-138.50101784457624
s002,True,-123.3102738131739
s002,True,-124.93931312774076
s002,True,-124.39384442510341
s002,True,-121.25157767551315
s002,True,-118.3982560550637
s002,True,-137.27233251403987
s002,True,-120.06665566757769
s002,True,-125.49575787850348
s002,True,-127.00476735984006
s002,True,-119.4645429557104
s002,True,-125.07870900287021
s002,True,-144.40699661439893
s002,True,-129.6084680536105
s002,True,-130.2960752269704
s002,True,-136.41131398391477
s002,True,-116.96204300436187
s002,True,-121.0517487220165
s002,True,-120.40226086183225
s002,True,-130.59393992472684
s002,True,-122.09031704565014
s002,True,-115.22435570030325
