user,genuine,score
s002,True,-132.58042925515934
s002,True,-114.9540590309254
s002,True,-111.77732405283416
s002,True,-115.72553291510548
s002,True,-106.65188782629993
s002,True,-110.33985159233661
s002,True,-98.66837960111236
s002,True,-103.82148365774765
s002,True,-97.43114286032525
s002,True,-101.23916338436358
s002,True,-105.75245779183261
s002,True,-99.69391246163248
s002,True,-106.91011909641786
s002,True,-117.559939214137
s002,True,-119.13476074258047
s002,True,-103.18174737120454
s002,True,-100.5861422468827
s002,True,-101.69510104310699
s002,True,-116.81349147104977
s002,True,-112.65010053480191
s002,True,-105.89941491773399
s002,True,-94.22708217053041
s002,True,-101.98766343997332
s002,True,-102.79113850064942
s002,True,-113.68653960512857
s002,True,-111.58669020435488
s002,True,-108.98387434933464
s002,True,-103.70797705578268
s002,True,-102.43676771334049
s002,True,-104.3987500177138
s002,True,-105.70113466707033
s002,True,-106.04481107526796
s002,True,-99.91835379591096
s002,True,-114.99343567085221
s002,True,-98.1614396325802
s002,True,-106.49144055807339
s002,True,-109.64036355972597
s002,True,-99.08173848892561
s002,True,-96.29341479543768
s002,True,-103.87967418977365
s002,True,-96.17109668916021
s002,True,-101.4585954401089
s002,True,-100.72574420145132
s002,True,-112.97298980252627
s002,True,-108.3252265608096
s002,True,-100.00443263167885
s002,True,-109.96098268306284
s002,True,-102.30716740973698
s002,True,-97.68897023196189
s002,True,-106.62212316976382
s002,True,-116.76054921118433
s002,True,-105.50858809207472
s002,True,-98.62436844730837
s002,True,-97.25857020850822
s002,True,-96.58771891933358
s002,True,-101.58622408375193
s002,True,-109.17685397058155
s002,True,-100.09553818744912
s002,True,-95.77270922585284
s002,True,-114.2067283293899
s002,True,-103.65854194000302
s002,True,-102.41361342564485
s002,True,-101.41767505161219
s002,True,-100.14821044404702
s002,True,-96.3437477489067
s002,True,-89.12273232976676
s002,True,-96.44646287425148
s002,True,-101.20861469986379
s002,True,-97.01370046745541
s002,True,-95.37118920076766
s002,True,-93.04409149625756
s002,True,-91.18619254656738
s002,True,-96.16371055544279
s002,True,-93.31828861508622
s002,True,-89.7664338081199
s002,True,-103.37545374649298
s002,True,-89.94048792035896
s002,True,-94.94816182414486
s002,True,-90.8528451452263
s002,True,-96.04534800903281
s002,True,-99.98921924042618
s002,True,-91.33973350114563
s002,True,-87.5487365077228
s002,True,-89.92884212777615
s002,True,-93.50236328440057
s002,True,-100.98288034307504
s002,True,-96.82627794259717
s002,True,-92.8038316210048
s002,True,-89.201719004669
s002,True,-90.70283044118626
s002,True,-93.20038552031636
s002,True,-101.0098349225125
s002,True,-98.8472020842147
s002,True,-93.77958465799391
s002,True,-90.32713541199149
s002,True,-91.78434773458976
s002,True,-95.30979108933091
s002,True,-98.24700044464306
s002,True,-96.22374742564836
s002,True,-92.85389260123988
s002,True,-105.13183195842475
s002,True,-91.11252034280044
s002,True,-107.94402458953063
s002,True,-112.89081053588545
s002,True,-98.25313618364747
s002,True,-95.92152076139351
s002,True,-101.53054055528963
s002,True,-102.10733750127397
s002,True,-99.68678657179117
s002,True,-120.48039517394659
s002,True,-99.4286442393011
s002,True,-98.6325947559496
s002,True,-115.39778620742855
s002,True,-99.32641890147025
s002,True,-107.63332691476187
s002,True,-110.80513036841414
s002,True,-100.34053897555458
s002,True,-112.62085236465558
s002,True,-96.24542533430527
s002,True,-107.11477152750447
s002,True,-105.7500849242011
s002,True,-109.19922315016213
s002,True,-92.27711940043338
s002,True,-109.24835315978163
s002,True,-95.91107542969783
s002,True,-102.27846345133052
s002,True,-104.41041956717702
s002,True,-105.88807137661288
s002,True,-108.55293587802932
s002,True,-100.47804536322386
s002,True,-104.93109663813772
s002,True,-114.7808739941472
s002,True,-98.16183077175161
s002,True,-106.04311128592443
s002,True,-111.46109432712926
s002,True,-130.18944560128543
s002,True,-112.51533614398778
s002,True,-103.66468889899474
s002,True,-100.02072328404338
s002,True,-97.47280191008713
s002,True,-114.2525106374316
s002,True,-98.58954548418565
s002,True,-106.028172607328
s002,True,-98.58765636384683
s002,True,-106.47628511603719
s002,True,-106.3099920763315
s002,True,-99.36285744265352
s002,True,-97.20279305388138
s002,True,-97.09678006837777
s002,True,-94.71590366694134
s002,True,-114.37148268737172
s002,True,-97.58460755421365
s002,True,-97.20414307000709
s002,True,-103.859689499007
s002,True,-105.17646995330924
s002,True,-106.24081192144075
s002,True,-101.17479253686378
s002,True,-109.78042523997405
s002,True,-118.78742690741062
s002,True,-105.64167435966903
s002,True,-99.25412200783421
s002,True,-104.06619320825597
s002,True,-120.92935239210468
s002,True,-114.14889010476847
s002,True,-109.00618467164395
s002,True,-105.31012320801942
s002,True,-109.34849706133198
s002,True,-117.32633063991423
s002,True,-99.52479267189148
s002,True,-96.47772115827908
s002,True,-116.00758618765178
s002,True,-111.17383740625965
s002,True,-110.74218704824622
s002,True,-122.5359424008645
s002,True,-124.12101515061393
s002,True,-113.3036059773356
s002,True,-130.57881906322848
s002,True,-118.38885490597481
s002,True,-98.6137069700149
s002,True,-110.22281888860014
s002,True,-118.54665587486286
s002,True,-117.93833521311505
s002,True,-129.8807876865529
s002,True,-110.32046675054585
s002,True,-129.09907021867286
s002,True,-114.79296558726796
s002,True,-106.12559326133692
s002,True,-106.74002651080784
s002,True,-99.46572709802845
s002,True,-103.77653494410374
s002,True,-115.20701156905281
s002,True,-100.76923329408437
s002,True,-100.78929949624882
s002,True,-105.55399731318165
s002,True,-110.63256111461011
s002,True,-104.98742284063727
s002,True,-112.71760299416184
s002,True,-109.69978325457097
s002,True,-103.63084737512864
s002,True,-110.23630083999139
s002,True,-129.0882876819742
s002,True,-115.71395534251668
s002,True,-142.95383656137832
s002,True,-134.35036108438513
s002,True,-122.87241907917512
s002,True,-121.25171538242874
s002,True,-110.20541769496694
s002,True,-115.93244105904745
s002,True,-116.04601668492283
s002,True,-117.61414616745958
s002,True,-126.14037094907042
s002,True,-114.13986657954338
s002,True,-129.16823748715905
s002,True,-132.6223441732525
s002,True,-119.47042516008646
s002,True,-126.27021029509523
s002,True,-125.06140922140725
s002,True,-117.4373824863379
s002,True,-130.41511781298593
s002,True,-140.13674779614058
