user,genuine,score
s047,True,-136.5079393022624
s047,True,-123.1880586321863
s047,True,-117.2409201178434
s047,True,-115.93032568431207
s047,True,-115.37146709409517
s047,True,-113.73171369377407
s047,True,-107.43555675389075
s047,True,-107.71467181711617
s047,True,-110.25042515369422
s047,True,-113.4160204061977
s047,True,-118.1272530049729
s047,True,-125.90250141243877
s047,True,-114.51092774019769
s047,True,-113.68229806352818
s047,True,-110.01397348472513
s047,True,-114.77994660437629
s047,True,-108.42459796610822
s047,True,-117.9055841171523
s047,True,-102.66884880302078
s047,True,-107.63439132913977
s047,True,-108.38450501964411
s047,True,-101.79064694682182
s047,True,-100.92438088480382
s047,True,-106.07502908033922
s047,True,-105.06632513861649
s047,True,-100.93970437586538
s047,True,-102.7761901775523
s047,True,-104.89493303412758
s047,True,-100.49791737202968
s047,True,-104.0922585821168
s047,True,-103.8659836693854
s047,True,-107.08713368243853
s047,True,-120.19541227224973
s047,True,-104.57232191404567
s047,True,-120.82448610735385
s047,True,-103.61598887268681
s047,True,-115.319689656018
s047,True,-104.99098266718751
s047,True,-103.77158965662257
s047,True,-111.91587875920827
s047,True,-107.79590550146898
s047,True,-116.8100948341905
s047,True,-111.0858233958931
s047,True,-124.46748654381067
s047,True,-116.19569507973368
s047,True,-120.5514364550505
s047,True,-114.79214300098683
s047,True,-117.52093556060738
s047,True,-113.96253839299862
s047,True,-111.72923210700785
s047,True,-122.10072212757095
s047,True,-110.77362570781175
s047,True,-116.46157681002103
s047,True,-108.88524841851039
s047,True,-113.32279047492229
s047,True,-115.32586273070002
s047,True,-118.01491535911983
s047,True,-120.20209204675892
s047,True,-112.50940915646939
s047,True,-108.07504172857622
s047,True,-104.76080134272459
s047,True,-109.3991574798042
s047,True,-111.19066962472222
s047,True,-106.10117547178982
s047,True,-107.80550578499715
s047,True,-104.47916865219653
s047,True,-112.37192573753458
s047,True,-104.24930568662904
s047,True,-115.26009748180111
s047,True,-109.59318442254238
s047,True,-114.01797302930304
s047,True,-107.64755127676544
s047,True,-107.98655521087485
s047,True,-110.56125385213625
s047,True,-114.13228218443608
s047,True,-114.82956444123205
s047,True,-111.1757327128041
s047,True,-115.37437611518277
s047,True,-126.46306418427741
s047,True,-114.87616552169536
s047,True,-108.89450276332784
s047,True,-105.73533629573585
s047,True,-107.57634243079677
s047,True,-110.19647730845773
s047,True,-111.39232995121891
s047,True,-123.36487881282633
s047,True,-111.0837314583163
s047,True,-129.2001520013131
s047,True,-119.3832110264724
s047,True,-115.60628090257319
s047,True,-114.18981203323831
s047,True,-111.82219328817278
s047,True,-113.87827761046526
s047,True,-112.0258859933269
s047,True,-119.53869310196269
s047,True,-114.41679286262644
s047,True,-116.23673397536207
s047,True,-115.84169226073087
s047,True,-114.42099858988546
s047,True,-121.41987288457025
s047,True,-119.60187793713534
s047,True,-121.91936176802075
s047,True,-114.69296655679707
s047,True,-117.69792599890148
s047,True,-110.98537355887261
s047,True,-123.55627351289559
s047,True,-109.96396874968752
s047,True,-109.44300153702834
s047,True,-109.49945046554254
s047,True,-120.53232656082562
s047,True,-115.67518199925577
s047,True,-119.17255142590135
s047,True,-118.61800804706584
s047,True,-111.80785114056167
s047,True,-113.458564201716
s047,True,-121.90507712126798
s047,True,-108.33040273044743
s047,True,-110.47177958495509
s047,True,-117.67941889842882
s047,True,-111.19752587497271
s047,True,-117.8369729700321
s047,True,-125.55162788922101
s047,True,-116.13600187027855
s047,True,-112.65471819530752
s047,True,-111.0117912255824
s047,True,-121.81707703182094
s047,True,-117.36442615157497
s047,True,-113.39230972932612
s047,True,-117.06700209529807
s047,True,-120.78337078687112
s047,True,-107.84378299496149
s047,True,-119.12395168731038
s047,True,-120.3362931906445
s047,True,-114.57981978849654
s047,True,-112.79454037960687
s047,True,-123.87793488992752
s047,True,-126.946035120509
s047,True,-119.27087689962494
s047,True,-125.80263474400539
s047,True,-113.5991516494067
s047,True,-118.32873297253013
s047,True,-117.75267715678449
s047,True,-111.21872063304909
s047,True,-114.27550432863382
s047,True,-122.27511052128139
s047,True,-122.86614579198451
