user,genuine,score
s032,True,-128.1537338456486
s032,True,-123.49838764319045
s032,True,-103.22655211303375
s032,True,-108.72414239843101
s032,True,-106.61297142516298
s032,True,-105.54405356588354
s032,True,-101.90027402498451
s032,True,-119.35577471105532
s032,True,-100.78644976426608
s032,True,-115.35895236324372
s032,True,-99.17855181565282
s032,True,-100.58080752390057
s032,True,-97.95016888346181
s032,True,-102.67849940739781
s032,True,-122.05245375477053
s032,True,-95.47957438899482
s032,True,-99.27750193183257
s032,True,-97.92999527658809
s032,True,-102.51806859272546
s032,True,-102.45166790490984
s032,True,-99.29124677002629
s032,True,-100.1941030112812
s032,True,-96.78579251162546
s032,True,-96.48975904601849
s032,True,-99.32260441274389
s032,True,-102.01603927396978
s032,True,-99.65334981215922
s032,True,-95.46499249979318
s032,True,-97.78660378127385
s032,True,-107.21686100075007
s032,True,-103.9735811598403
s032,True,-100.84134720682201
s032,True,-97.26433439054514
s032,True,-101.04064472364425
s032,True,-98.94351827056668
s032,True,-106.48229659562442
s032,True,-105.57642039574799
s032,True,-97.77589147397345
s032,True,-99.21884077119817
s032,True,-102.70625088044171
s032,True,-105.58504686784256
s032,True,-97.71690238062605
s032,True,-95.19601710100899
s032,True,-100.31386049406912
s032,True,-110.5684111566381
s032,True,-110.37282701191882
s032,True,-98.81434602634644
s032,True,-111.6441694675949
s032,True,-98.37026205630455
s032,True,-96.98789778678973
s032,True,-119.05353189155034
s032,True,-113.8225926349873
s032,True,-108.66927940920874
s032,True,-101.7146488041881
s032,True,-99.20771799392558
s032,True,-112.11229599737023
s032,True,-103.57981559619363
s032,True,-123.52303858910793
s032,True,-99.27117151838694
s032,True,-111.24619515805875
s032,True,-111.38240354612203
s032,True,-105.28381021690483
s032,True,-104.33971335930886
s032,True,-103.8139150608823
s032,True,-96.55023283471364
s032,True,-99.23151019883888
s032,True,-106.25334768347179
s032,True,-110.61418812222944
s032,True,-100.24559599995864
s032,True,-113.64299221543438
s032,True,-109.46275207446398
s032,True,-109.29954976571592
s032,True,-124.66362934614617
s032,True,-100.59248831617678
s032,True,-108.98563653381669
s032,True,-105.0699863532355
s032,True,-114.16898430923207
s032,True,-101.80963855341348
s032,True,-105.13634583631095
s032,True,-124.63711290767735
s032,True,-114.26651583493569
s032,True,-112.02979557477731
s032,True,-111.63464545542578
s032,True,-105.44774274353452
s032,True,-106.41726586007788
s032,True,-109.83726989710644
s032,True,-102.30195113693777
s032,True,-107.32244552585935
s032,True,-106.0660746628226
s032,True,-111.25559383886355
s032,True,-100.72666150636536
s032,True,-117.25730936300337
s032,True,-109.12230879729839
s032,True,-119.42731843738953
s032,True,-121.81337313925484
s032,True,-112.45296345265454
s032,True,-114.57135230654198
s032,True,-122.66811498063835
s032,True,-110.9782978986397
s032,True,-106.1317643561876
s032,True,-95.92840516145964
s032,True,-104.84203589749318
s032,True,-99.5066005103243
s032,True,-103.6470825823831
s032,True,-104.40197974190667
s032,True,-100.33266925968616
s032,True,-100.21347685460873
s032,True,-104.51088708468413
s032,True,-124.00733868346836
s032,True,-104.36162804486311
s032,True,-101.16035055530733
s032,True,-118.91209272940168
s032,True,-106.30573418640071
s032,True,-102.87412536305557
s032,True,-122.98578149315188
s032,True,-100.55344104426575
s032,True,-114.64257325327956
s032,True,-100.24014581827795
s032,True,-101.40528003011018
s032,True,-110.404347275778
s032,True,-131.414482477603
s032,True,-103.97729558691469
s032,True,-109.36088669009092
s032,True,-104.03669801564256
s032,True,-107.86960069949683
s032,True,-111.93815295576242
s032,True,-110.27777352810837
s032,True,-112.33173225996207
s032,True,-104.86549544943546
s032,True,-116.0794432366429
s032,True,-109.89406013037716
s032,True,-111.54337459726187
s032,True,-112.2259473675405
s032,True,-113.06246314808148
s032,True,-108.85063092527675
s032,True,-126.71068070840464
s032,True,-106.89278666114025
s032,True,-109.36705526298906
s032,True,-107.31633043251294
s032,True,-113.81522953257475
s032,True,-108.7910989112081
s032,True,-108.68302974432486
s032,True,-108.66736671328903
s032,True,-104.85787217299385
s032,True,-120.08803894829609
s032,True,-109.2646350052293
s032,True,-117.76195947963069
s032,True,-103.99332231571908
s032,True,-101.72748327021708
s032,True,-117.16789800760766
s032,True,-103.37606999305211
s032,True,-103.43919910842475
s032,True,-96.63136073022821
s032,True,-97.22777516121448
s032,True,-106.43408841521692
s032,True,-105.52114693721248
s032,True,-105.16616656837444
s032,True,-133.47878606782643
s032,True,-125.86102243817842
s032,True,-101.67055416701601
s032,True,-99.11967254710072
s032,True,-103.98668654340146
s032,True,-99.44465165655636
s032,True,-110.47460524363677
s032,True,-118.3325600531816
s032,True,-121.02901719574699
s032,True,-100.75924466255701
s032,True,-101.48107392265597
s032,True,-114.09436205804913
s032,True,-100.01421913712862
s032,True,-134.44045361108934
s032,True,-100.85237332951749
s032,True,-121.98491932808169
s032,True,-121.85690088970169
s032,True,-105.51886194151464
s032,True,-107.18155423685792
s032,True,-106.29236096203402
s032,True,-107.26261675733465
s032,True,-107.66221225825011
s032,True,-105.78029258687447
s032,True,-100.8534124247108
s032,True,-104.83408189137334
s032,True,-105.28079382338349
s032,True,-104.1092589328392
s032,True,-109.68399068539496
s032,True,-102.01871240190468
s032,True,-104.3938295740681
s032,True,-107.16784734737266
s032,True,-115.846975291474
s032,True,-106.46917839913176
s032,True,-103.13558406208541
s032,True,-110.22557560867389
s032,True,-126.78369001384421
s032,True,-121.18824654886077
s032,True,-132.3550079991297
s032,True,-105.80041621900855
s032,True,-122.7293704577098
s032,True,-111.28577130453688
s032,True,-117.82172183782004
s032,True,-115.63260919439823
s032,True,-114.42678966107422
s032,True,-118.45812192583476
s032,True,-120.2206543922574
s032,True,-106.35771762157893
s032,True,-106.20691732592417
s032,True,-124.34190795559643
s032,True,-113.45226849868617
s032,True,-102.64143562322036
s032,True,-130.69334859694095
s032,True,-107.22537549168584
s032,True,-121.5448886810907
s032,True,-118.31704696119594
s032,True,-134.25190717496895
s032,True,-121.70631271436586
s032,True,-130.50080895534487
s032,True,-110.84669873700726
s032,True,-111.14976953590323
s032,True,-107.3764541015344
s032,True,-137.68932842708804
s032,True,-107.5871063370413
s032,True,-111.89568733436927
s032,True,-104.7927674883319
s032,True,-119.26166040182171
s032,True,-103.70030113884957
s032,True,-107.02672013491954
s032,True,-108.98716418779306
s032,True,-111.44758326202817
s032,True,-124.16423641300204
s032,True,-122.60656883705624
s032,True,-119.89632021077597
s032,True,-116.43726763493866
s032,True,-113.93339619428917
s032,True,-121.85802626492789
s032,True,-128.227890290925
s032,True,-128.4591435616102
s032,True,-121.15912298609788
s032,True,-119.21996519454277
s032,True,-121.63592088191302
s032,True,-129.72528137677494
s032,True,-124.06994579221445
s032,True,-120.41061576856946
s032,True,-119.27616680035305
s032,True,-121.12849938184728
s032,True,-116.38557446458942
s032,True,-119.38233583757666
s032,True,-114.59324683130812
s032,True,-120.63123399223409
s032,True,-113.33989389797328
s032,True,-102.12309728263506
s032,True,-110.40477735607769
s032,True,-146.58258313498973
s032,True,-131.13167614908517
s032,True,-147.6794946905677
s032,True,-119.00732765854988
s032,True,-123.82155678831319
s032,True,-135.69076890045974
s032,True,-136.2227601081766
s032,True,-128.67469146665925
s032,True,-127.52891700462197
s032,True,-148.0943376479099
s032,True,-138.20590946234458
s032,True,-139.18174223989257
s032,True,-126.1512862483153
s032,True,-116.18700781811894
s032,True,-118.66492397252921
s032,True,-106.93663900878849
s032,True,-132.45123201308087
s032,True,-120.90009923986335
s032,True,-137.75251711191487
s032,True,-132.35349116576708
s032,True,-131.8080917975732
s032,True,-123.10550838317022
s032,True,-116.74247543650301
s032,True,-135.1516635983266
s032,True,-124.15753701694955
s032,True,-119.37597213296881
s032,True,-128.41322300531033
s032,True,-114.8688756238752
s032,True,-130.1228095559166
s032,True,-155.27640065378264
s032,True,-145.84124117745162
s032,True,-142.08637624182046
s032,True,-131.71184417460418
s032,True,-143.9694453111527
s032,True,-119.70283663001123
s032,True,-126.69862443169927
s032,True,-137.15410520248756
s032,True,-128.2371299517023
s032,True,-115.62595918266993
s032,True,-138.09615024103707
s032,True,-117.75045571791574
s032,True,-125.75288578224944
s032,True,-129.40529751715167
s032,True,-139.3110725344044
s032,True,-130.96557753225622
s032,True,-124.3721201823322
s032,True,-135.49087036682243
s032,True,-131.04863515229115
s032,True,-122.90921133516089
s032,True,-123.84935952855658
s032,True,-123.20941066768592
s032,True,-116.96385775803532
s032,True,-122.59485491782704
s032,True,-139.64095165601472
s032,True,-126.11776615531274
s032,True,-126.12767424364614
s032,True,-126.22235462704876
s032,True,-121.1472264556042
s032,True,-131.2221731953219
s032,True,-128.933416675738
s032,True,-131.72996029881799
s032,True,-130.22477241981724
s032,True,-127.42031929092961
s032,True,-125.00345192350716
s032,True,-134.76162698567947
s032,True,-132.26311786666045
s032,True,-126.17856032677754
s032,True,-124.38740699695757
s032,True,-142.69694108318478
s032,True,-140.33115434405335
s032,True,-131.79620681042795
s032,True,-139.34887519387235
s032,True,-137.21234778409223
s032,True,-129.19819218219766
s032,True,-125.28236947417668
s032,True,-142.62239712354972
s032,True,-150.73716478107755
s032,True,-138.03984899242712
s032,True,-146.75807438860912
s032,True,-138.29628331257828
s032,True,-136.0059947672058
s032,True,-142.24640808138872
s032,True,-133.8890781407392
s032,True,-143.3097212704598
s032,True,-157.84280997780925
s032,True,-147.86932726767756
s032,True,-152.14889017960064
s032,True,-135.16025933650675
s032,True,-134.0130777683095
s032,True,-141.4313685153687
s032,True,-149.88939186459237
s032,True,-152.35503685634774
s032,True,-147.82396900288387
s032,True,-146.26450172188785
s032,True,-142.60645854017247
s032,True,-155.68799663670384
s032,True,-149.07430633752165
s032,True,-152.430504517745
s032,True,-141.00493975243208
s032,True,-140.03384842943598
s032,True,-118.41927613938631
s032,True,-121.18072043107492
s032,True,-117.32719282303941
s032,True,-114.95467799449521
s032,True,-117.52894713486792
s032,True,-125.52566691315762
s032,True,-125.19063969886025
s032,True,-122.23248552290096
s032,True,-131.35185145004135
s032,True,-124.93490910994738
s032,True,-135.7936781012772
s032,True,-125.57236812515875
s032,True,-128.13764498683085
s032,True,-129.62579709433007
s032,True,-119.74926318888116
s032,True,-117.00041915324763
s032,True,-117.77218060451592
s032,True,-123.28988641133346
s032,True,-123.05017787382597
s032,True,-125.68710033030435
s032,True,-130.52902829649716
s032,True,-122.05597952885454
s032,True,-121.56916988201185
s032,True,-125.20857913315905
s032,True,-145.97290292751865
s032,True,-120.25938854057273
s032,True,-127.51837743622478
s032,True,-127.57683019725592
s032,True,-123.22788185116536
s032,True,-135.18904194825538
s032,True,-130.0261062635118
s032,True,-128.78227494437928
s032,True,-127.21007035886483
s032,True,-137.11358484930165
s032,True,-136.59451221785946
s032,True,-144.41104950132214
s032,True,-127.73173002207373
s032,True,-123.06791148625277
s032,True,-126.81474959880836
s032,True,-124.52464959099314
s032,True,-118.26281469009642
s032,True,-125.83987183606521
s032,True,-125.70976417181699
s032,True,-131.99913017676687
s032,True,-148.2290668109979
s032,True,-115.09195106717773
s032,True,-146.10813439094264
s032,True,-137.0440130674996
s032,True,-132.36093693351927
s032,True,-136.15783134807506
s032,False,-179.16754011312554
s032,False,-157.03324503199116
s032,False,-165.6577990561989
s032,False,-165.2754462629796
s032,False,-149.59869539631146
s032,False,-157.35553387218025
s032,False,-152.26231535445658
s032,False,-131.39973116430434
s032,False,-143.52093759259267
s032,False,-137.59820855787765
s032,False,-129.63163037740193
s032,False,-131.42963831285286
s032,False,-139.46517512362374
s032,False,-126.63344093522839
s032,False,-148.58701824928303
s032,False,-133.188107230159
s032,False,-122.06531765770168
s032,False,-128.72929655590713
s032,False,-129.62437569263238
s032,False,-123.87025706764473
s032,False,-134.70820925934237
s032,False,-142.7770315985289
s032,False,-127.44036537528932
s032,False,-121.90867304541607
s032,False,-119.41937853881673
s032,False,-127.78491060211506
s032,False,-123.70755247150312
s032,False,-122.15835125994485
s032,False,-121.72274222304809
s032,False,-131.09491121198636
s032,False,-137.4501700780793
s032,False,-121.08648892507438
s032,False,-121.32563587100677
s032,False,-125.4929304641637
s032,False,-119.2887813651614
s032,False,-125.30330960859088
s032,False,-130.09647752822488
s032,False,-125.71403320427324
s032,False,-122.56092691289984
s032,False,-131.64315314580293
s032,False,-125.94361733188066
s032,False,-116.68922898389303
s032,False,-116.61249113109632
s032,False,-121.79003055505115
s032,False,-123.81286034455785
s032,False,-118.34501462198538
s032,False,-120.05346512146265
s032,False,-119.57138751365693
s032,False,-116.8491109094676
s032,False,-125.26562171673481
s032,False,-190.616787652843
s032,False,-194.69259804349116
s032,False,-183.7081005954923
s032,False,-177.9175293382574
s032,False,-181.34464986581648
s032,False,-168.73562385906632
s032,False,-191.29031850224146
s032,False,-190.57469648846302
s032,False,-164.2470729452021
s032,False,-169.47758049938156
s032,False,-183.862846209097
s032,False,-163.54309810471807
s032,False,-147.50697279592418
s032,False,-168.21519896744417
s032,False,-155.35560937158652
s032,False,-166.63938024041516
s032,False,-163.26047692276924
s032,False,-158.6165226636692
s032,False,-171.97179555239686
s032,False,-165.82330516938953
s032,False,-154.86158728158802
s032,False,-149.5946823010706
s032,False,-158.96479312101553
s032,False,-140.16147969478683
s032,False,-142.7405932703132
s032,False,-164.92781522965993
s032,False,-150.9234907748364
s032,False,-165.40252672628606
s032,False,-153.3010807388807
s032,False,-151.28145525474056
s032,False,-150.6055254010844
s032,False,-140.44524226049586
s032,False,-162.22486844096915
s032,False,-142.74702278547218
s032,False,-146.85903362792186
s032,False,-150.27833734416197
s032,False,-161.50383467394246
s032,False,-153.6554990573804
s032,False,-146.31875491757265
s032,False,-144.75981109190874
s032,False,-158.6291818133879
s032,False,-150.17781793287918
s032,False,-149.07923282050191
s032,False,-151.66167979200173
s032,False,-164.15250080073855
s032,False,-169.23160155586908
s032,False,-161.86090080427968
s032,False,-167.38323736440896
s032,False,-167.55655789824337
s032,False,-160.52532600992853
s032,False,-164.3910277734078
s032,False,-166.4586362259194
s032,False,-218.0966506980327
s032,False,-183.70611858720235
s032,False,-173.44741341923879
s032,False,-180.35434736120536
s032,False,-168.27345477303197
s032,False,-186.34270783096983
s032,False,-165.46706592437133
s032,False,-160.44097029014424
s032,False,-170.3743217462376
s032,False,-153.5804329613756
s032,False,-160.18375382959576
s032,False,-142.89871647807834
s032,False,-152.44973714998392
s032,False,-167.43631409465488
s032,False,-153.99299344888166
s032,False,-156.9645769946169
s032,False,-153.43243879103454
s032,False,-147.0177243542011
s032,False,-147.26815777311575
s032,False,-152.3779836553568
s032,False,-145.7028146861066
s032,False,-146.6378851036518
s032,False,-146.7691211094346
s032,False,-149.54105581475497
s032,False,-148.09058421161953
s032,False,-137.03372108089437
s032,False,-156.56217201736692
s032,False,-153.28343192935927
s032,False,-147.446638393954
s032,False,-144.84541713983862
s032,False,-145.5068732084015
s032,False,-148.01726738778925
s032,False,-145.85700848918887
s032,False,-142.36717988164486
s032,False,-153.9914720954441
s032,False,-133.38538076145457
s032,False,-144.31555910187947
s032,False,-141.71476711802734
s032,False,-137.7726003157433
s032,False,-149.03137440447128
s032,False,-135.02989126388155
s032,False,-142.9376430074945
s032,False,-168.95450201654842
s032,False,-137.30815556946396
s032,False,-139.6714847154542
s032,False,-141.78748280030928
s032,False,-151.2974524998323
s032,False,-143.05812583278652
s032,False,-157.15156921581294
s032,False,-164.11848847379804
s032,False,-170.02548141739055
s032,False,-169.46685094958895
s032,False,-176.1920917970522
s032,False,-158.21276167172692
s032,False,-157.05490818322215
s032,False,-159.57650450805022
s032,False,-154.39328630592956
s032,False,-144.87082404007882
s032,False,-152.91559820926707
s032,False,-164.04563415113074
s032,False,-161.34571342855952
s032,False,-150.26997542197302
s032,False,-168.62408773568055
s032,False,-155.23512929136174
s032,False,-157.50619166066866
s032,False,-160.782088957005
s032,False,-163.17315563368504
s032,False,-150.91436465351336
s032,False,-156.83908856546793
s032,False,-151.2137739807638
s032,False,-153.2730461843188
s032,False,-154.7593832655149
s032,False,-153.5157604227558
s032,False,-152.6375130720344
s032,False,-155.1210278733782
s032,False,-146.5763669282355
s032,False,-137.51862458925746
s032,False,-159.86088018821437
s032,False,-137.02613393570215
s032,False,-143.65240784976595
s032,False,-143.60887102024026
s032,False,-148.93206024035408
s032,False,-146.15451838970142
s032,False,-139.7323658341529
s032,False,-146.60058797092765
s032,False,-150.10258568082955
s032,False,-151.25060926863281
s032,False,-147.24140650239994
s032,False,-147.36553142414985
s032,False,-155.8859512037469
s032,False,-152.25506912156797
s032,False,-154.19948180079157
s032,False,-154.2015428273604
s032,False,-159.3790801459734
s032,False,-157.682742589521
s032,False,-153.73726902951816
s032,False,-158.4672755524005
s032,False,-151.56621501961587
s032,False,-160.45209031191635
s032,False,-154.22855386533968
s032,False,-143.2132639080492
s032,False,-139.28586907205988
s032,False,-150.15274744882748
s032,False,-138.27976804764705
s032,False,-143.38348631284785
s032,False,-142.6001327039754
s032,False,-152.3407488857478
s032,False,-156.57542458926432
s032,False,-164.9918847251923
s032,False,-161.456589050037
s032,False,-155.3108743092439
s032,False,-125.86833942200936
s032,False,-141.94494778529779
s032,False,-143.02882173099007
s032,False,-140.64243559411972
s032,False,-147.5398022130688
s032,False,-128.3530788810681
s032,False,-132.96226538170546
s032,False,-145.8862508128001
s032,False,-142.69556698045594
s032,False,-134.90103808217552
s032,False,-144.36776570191378
s032,False,-150.07417853642227
s032,False,-135.39031204893865
s032,False,-125.79065081131996
s032,False,-134.94204877905298
s032,False,-120.29662935892692
s032,False,-132.32594279423824
s032,False,-137.79836298233397
s032,False,-144.99686779792282
s032,False,-150.1516275259102
s032,False,-119.29528813838341
s032,False,-155.2323297433662
s032,False,-120.92584555400225
s032,False,-143.5715061818327
s032,False,-139.4927172093784
s032,False,-125.90144023561216
s032,False,-145.62979208966857
s032,False,-144.44153030356566
s032,False,-161.4168027764049
s032,False,-150.68745874508534
s032,False,-169.30541307491723
