user,genuine,score
s002,True,-124.6775800657384
s002,True,-115.22331015788068
s002,True,-108.49710378518758
s002,True,-110.24952210740464
s002,True,-101.87359822686102
s002,True,-103.99088844869469
s002,True,-98.67606117720814
s002,True,-102.54697272082309
s002,True,-94.59005649064059
s002,True,-100.33374858129592
s002,True,-104.34837769324312
s002,True,-100.153553174258
s002,True,-106.11473147760331
s002,True,-117.58219890020214
s002,True,-115.96517285733039
s002,True,-101.15618891412319
s002,True,-101.60410827597902
s002,True,-102.38636971124916
s002,True,-111.85140378194572
s002,True,-106.4201430119926
s002,True,-104.41528019470184
s002,True,-92.02286409544193
s002,True,-99.7692205640725
s002,True,-97.9561306219781
s002,True,-112.14630036917087
s002,True,-109.03994400027736
s002,True,-104.1717835828284
s002,True,-103.78479207989785
s002,True,-98.58403593767642
s002,True,-100.78866447223223
s002,True,-102.1903709451803
s002,True,-99.44574202204167
s002,True,-93.84020629956278
s002,True,-110.63500510237374
s002,True,-93.20753255541382
s002,True,-102.2894029918124
s002,True,-109.17681817467711
s002,True,-96.3126931215827
s002,True,-95.9778695190118
s002,True,-94.64247982905304
s002,True,-93.69239219905327
s002,True,-100.32810866598192
s002,True,-100.1778718302076
s002,True,-110.8122370797903
s002,True,-103.55455399114871
s002,True,-94.06353596274798
s002,True,-105.90281315922947
s002,True,-101.48944897341225
s002,True,-96.36161895118612
s002,True,-100.53692762511925
s002,True,-119.58331965240771
s002,True,-115.87647712096131
s002,True,-106.15376712066309
s002,True,-102.75907879867904
s002,True,-112.40599427517164
s002,True,-116.89215549481648
s002,True,-118.09499006942374
s002,True,-107.66388562488564
s002,True,-106.80390316848225
s002,True,-118.08279928216432
s002,True,-102.88594501877901
s002,True,-103.9463124981894
s002,True,-103.66386831074303
s002,True,-112.33037344780257
s002,True,-105.01701972616554
s002,True,-98.83566724984804
s002,True,-102.94365926141515
s002,True,-101.65689435962766
s002,True,-102.46342034662435
s002,True,-103.78041628214676
s002,True,-105.07974173321321
s002,True,-109.22110319152169
s002,True,-108.07861563514547
s002,True,-108.34048802658138
s002,True,-111.39836169932013
s002,True,-118.2308745363006
s002,True,-98.04004732453016
s002,True,-107.3658289431171
s002,True,-103.44685251573932
s002,True,-116.00922620023162
s002,True,-122.01129462740738
s002,True,-104.78238861129198
s002,True,-100.42843375644729
s002,True,-106.57057771533538
s002,True,-107.50360709871588
s002,True,-105.82096208260052
